Sensor ID,Asset ID (FK),Sensor Type,Reading Value,Timestamp,Baseline Value
SNS-1001-T,AST-1001,Temperature,7.75,2025-07-16 21:03,7.0
SNS-1001-T,AST-1001,Temperature,7.56,2025-07-17 08:05,7.0
SNS-1001-T,AST-1001,Temperature,6.78,2025-07-18 07:47,7.0
SNS-1001-T,AST-1001,Temperature,7.42,2025-07-19 07:36,7.0
SNS-1001-T,AST-1001,Temperature,7.07,2025-07-20 02:10,7.0
SNS-1001-T,AST-1001,Temperature,7.84,2025-07-21 04:30,7.0
SNS-1001-T,AST-1001,Temperature,7.23,2025-07-22 05:56,7.0
SNS-1001-T,AST-1001,Temperature,7.6,2025-07-23 18:32,7.0
SNS-1001-T,AST-1001,Temperature,7.53,2025-07-24 13:48,7.0
SNS-1001-T,AST-1001,Temperature,7.31,2025-07-25 05:12,7.0
SNS-1001-T,AST-1001,Temperature,6.93,2025-07-26 20:20,7.0
SNS-1001-T,AST-1001,Temperature,8.19,2025-07-27 17:16,7.0
SNS-1001-T,AST-1001,Temperature,7.38,2025-07-28 02:36,7.0
SNS-1001-T,AST-1001,Temperature,8.0,2025-07-29 13:09,7.0
SNS-1001-T,AST-1001,Temperature,7.76,2025-07-30 02:01,7.0
SNS-1001-T,AST-1001,Temperature,7.68,2025-07-31 13:32,7.0
SNS-1001-T,AST-1001,Temperature,7.29,2025-08-01 11:58,7.0
SNS-1001-T,AST-1001,Temperature,6.97,2025-08-02 15:23,7.0
SNS-1001-T,AST-1001,Temperature,8.2,2025-08-03 22:07,7.0
SNS-1001-T,AST-1001,Temperature,7.31,2025-08-04 16:34,7.0
SNS-1001-T,AST-1001,Temperature,7.38,2025-08-05 20:11,7.0
SNS-1001-T,AST-1001,Temperature,7.46,2025-08-06 05:20,7.0
SNS-1001-T,AST-1001,Temperature,7.56,2025-08-07 18:13,7.0
SNS-1001-T,AST-1001,Temperature,7.24,2025-08-08 20:38,7.0
SNS-1001-T,AST-1001,Temperature,6.76,2025-08-09 15:58,7.0
SNS-1001-T,AST-1001,Temperature,7.71,2025-08-10 12:43,7.0
SNS-1001-T,AST-1001,Temperature,7.28,2025-08-11 22:10,7.0
SNS-1001-T,AST-1001,Temperature,7.54,2025-08-12 04:31,7.0
SNS-1001-T,AST-1001,Temperature,7.53,2025-08-13 07:39,7.0
SNS-1001-T,AST-1001,Temperature,7.21,2025-08-14 21:13,7.0
SNS-1001-T,AST-1001,Temperature,7.14,2025-08-15 21:31,7.0
SNS-1001-T,AST-1001,Temperature,7.46,2025-08-16 11:36,7.0
SNS-1001-T,AST-1001,Temperature,7.67,2025-08-17 18:46,7.0
SNS-1001-T,AST-1001,Temperature,7.47,2025-08-18 00:17,7.0
SNS-1001-T,AST-1001,Temperature,7.28,2025-08-19 21:32,7.0
SNS-1001-T,AST-1001,Temperature,7.07,2025-08-20 09:26,7.0
SNS-1001-T,AST-1001,Temperature,7.76,2025-08-21 11:58,7.0
SNS-1001-T,AST-1001,Temperature,8.61,2025-08-22 04:54,7.0
SNS-1001-T,AST-1001,Temperature,7.65,2025-08-23 20:51,7.0
SNS-1001-T,AST-1001,Temperature,7.58,2025-08-24 18:17,7.0
SNS-1001-T,AST-1001,Temperature,7.55,2025-08-25 15:20,7.0
SNS-1001-T,AST-1001,Temperature,7.33,2025-08-26 14:48,7.0
SNS-1001-T,AST-1001,Temperature,7.62,2025-08-27 17:10,7.0
SNS-1001-T,AST-1001,Temperature,7.96,2025-08-28 09:08,7.0
SNS-1001-T,AST-1001,Temperature,7.4,2025-08-29 03:56,7.0
SNS-1001-T,AST-1001,Temperature,7.57,2025-08-30 22:25,7.0
SNS-1001-T,AST-1001,Temperature,7.67,2025-08-31 02:37,7.0
SNS-1001-T,AST-1001,Temperature,6.86,2025-09-01 14:38,7.0
SNS-1001-T,AST-1001,Temperature,7.57,2025-09-02 22:03,7.0
SNS-1001-T,AST-1001,Temperature,8.26,2025-09-03 22:14,7.0
SNS-1001-T,AST-1001,Temperature,7.42,2025-09-04 01:30,7.0
SNS-1001-T,AST-1001,Temperature,7.55,2025-09-05 18:36,7.0
SNS-1001-T,AST-1001,Temperature,8.05,2025-09-06 09:07,7.0
SNS-1001-T,AST-1001,Temperature,7.08,2025-09-07 10:11,7.0
SNS-1001-T,AST-1001,Temperature,7.21,2025-09-08 16:45,7.0
SNS-1001-T,AST-1001,Temperature,6.97,2025-09-09 09:28,7.0
SNS-1001-T,AST-1001,Temperature,7.47,2025-09-10 04:00,7.0
SNS-1001-T,AST-1001,Temperature,7.85,2025-09-11 22:47,7.0
SNS-1001-T,AST-1001,Temperature,7.69,2025-09-12 12:26,7.0
SNS-1001-T,AST-1001,Temperature,7.93,2025-09-13 02:28,7.0
SNS-1001-T,AST-1001,Temperature,7.53,2025-09-14 10:22,7.0
SNS-1001-T,AST-1001,Temperature,7.36,2025-09-15 10:46,7.0
SNS-1001-T,AST-1001,Temperature,7.45,2025-09-16 10:15,7.0
SNS-1001-T,AST-1001,Temperature,8.13,2025-09-17 00:53,7.0
SNS-1001-T,AST-1001,Temperature,8.58,2025-09-18 20:37,7.0
SNS-1001-T,AST-1001,Temperature,7.48,2025-09-19 01:30,7.0
SNS-1001-T,AST-1001,Temperature,7.91,2025-09-20 15:02,7.0
SNS-1001-T,AST-1001,Temperature,7.46,2025-09-21 16:04,7.0
SNS-1001-T,AST-1001,Temperature,7.2,2025-09-22 17:39,7.0
SNS-1001-T,AST-1001,Temperature,7.35,2025-09-23 04:05,7.0
SNS-1001-T,AST-1001,Temperature,8.22,2025-09-24 00:04,7.0
SNS-1001-T,AST-1001,Temperature,8.03,2025-09-25 06:45,7.0
SNS-1001-T,AST-1001,Temperature,7.18,2025-09-26 02:36,7.0
SNS-1001-T,AST-1001,Temperature,8.35,2025-09-27 14:31,7.0
SNS-1001-T,AST-1001,Temperature,7.5,2025-09-28 13:34,7.0
SNS-1001-T,AST-1001,Temperature,8.13,2025-09-29 18:38,7.0
SNS-1001-T,AST-1001,Temperature,7.62,2025-09-30 05:21,7.0
SNS-1001-T,AST-1001,Temperature,7.43,2025-10-01 10:36,7.0
SNS-1001-T,AST-1001,Temperature,7.68,2025-10-02 14:16,7.0
SNS-1001-T,AST-1001,Temperature,7.66,2025-10-03 19:49,7.0
SNS-1001-T,AST-1001,Temperature,7.71,2025-10-04 10:49,7.0
SNS-1001-T,AST-1001,Temperature,7.89,2025-10-05 17:38,7.0
SNS-1001-T,AST-1001,Temperature,7.85,2025-10-06 21:02,7.0
SNS-1001-T,AST-1001,Temperature,7.27,2025-10-07 03:42,7.0
SNS-1001-T,AST-1001,Temperature,7.58,2025-10-08 19:43,7.0
SNS-1001-T,AST-1001,Temperature,8.03,2025-10-09 13:29,7.0
SNS-1001-T,AST-1001,Temperature,8.02,2025-10-10 20:37,7.0
SNS-1001-T,AST-1001,Temperature,7.09,2025-10-11 03:27,7.0
SNS-1001-T,AST-1001,Temperature,7.72,2025-10-12 04:32,7.0
SNS-1001-T,AST-1001,Temperature,7.46,2025-10-13 14:11,7.0
SNS-1001-T,AST-1001,Temperature,8.28,2025-10-14 00:44,7.0
SNS-1001-T,AST-1001,Temperature,7.56,2025-10-15 17:11,7.0
SNS-1001-T,AST-1001,Temperature,7.76,2025-10-16 03:18,7.0
SNS-1001-T,AST-1001,Temperature,7.98,2025-10-17 22:21,7.0
SNS-1001-T,AST-1001,Temperature,8.51,2025-10-18 13:23,7.0
SNS-1001-T,AST-1001,Temperature,7.66,2025-10-19 15:00,7.0
SNS-1001-T,AST-1001,Temperature,7.21,2025-10-20 02:34,7.0
SNS-1001-T,AST-1001,Temperature,8.33,2025-10-21 14:03,7.0
SNS-1001-T,AST-1001,Temperature,8.44,2025-10-22 13:39,7.0
SNS-1001-T,AST-1001,Temperature,8.63,2025-10-23 06:48,7.0
SNS-1001-T,AST-1001,Temperature,7.51,2025-10-24 07:46,7.0
SNS-1001-T,AST-1001,Temperature,7.83,2025-10-25 18:30,7.0
SNS-1001-T,AST-1001,Temperature,7.38,2025-10-26 09:05,7.0
SNS-1001-T,AST-1001,Temperature,7.76,2025-10-27 13:43,7.0
SNS-1001-T,AST-1001,Temperature,7.43,2025-10-28 18:06,7.0
SNS-1001-T,AST-1001,Temperature,8.59,2025-10-29 19:22,7.0
SNS-1001-T,AST-1001,Temperature,8.6,2025-10-30 08:19,7.0
SNS-1001-T,AST-1001,Temperature,8.47,2025-10-31 00:49,7.0
SNS-1001-T,AST-1001,Temperature,7.91,2025-11-01 21:15,7.0
SNS-1001-T,AST-1001,Temperature,7.15,2025-11-02 20:49,7.0
SNS-1001-T,AST-1001,Temperature,8.06,2025-11-03 11:07,7.0
SNS-1001-T,AST-1001,Temperature,7.64,2025-11-04 16:29,7.0
SNS-1001-T,AST-1001,Temperature,8.52,2025-11-05 03:36,7.0
SNS-1001-T,AST-1001,Temperature,7.68,2025-11-06 17:38,7.0
SNS-1001-T,AST-1001,Temperature,7.82,2025-11-07 05:53,7.0
SNS-1001-T,AST-1001,Temperature,7.78,2025-11-08 06:44,7.0
SNS-1001-T,AST-1001,Temperature,8.46,2025-11-09 11:01,7.0
SNS-1001-T,AST-1001,Temperature,7.76,2025-11-10 20:08,7.0
SNS-1001-T,AST-1001,Temperature,6.9,2025-11-11 20:01,7.0
SNS-1001-T,AST-1001,Temperature,8.23,2025-11-12 22:33,7.0
SNS-1001-T,AST-1001,Temperature,7.25,2025-11-13 22:15,7.0
SNS-1001-T,AST-1001,Temperature,7.66,2025-11-14 04:33,7.0
SNS-1001-T,AST-1001,Temperature,8.06,2025-11-15 08:06,7.0
SNS-1001-T,AST-1001,Temperature,7.86,2025-11-16 05:14,7.0
SNS-1001-T,AST-1001,Temperature,7.96,2025-11-17 02:50,7.0
SNS-1001-T,AST-1001,Temperature,8.34,2025-11-18 01:41,7.0
SNS-1001-T,AST-1001,Temperature,7.55,2025-11-19 11:09,7.0
SNS-1001-T,AST-1001,Temperature,7.92,2025-11-20 19:39,7.0
SNS-1001-T,AST-1001,Temperature,6.94,2025-11-21 12:03,7.0
SNS-1001-T,AST-1001,Temperature,7.48,2025-11-22 18:27,7.0
SNS-1001-T,AST-1001,Temperature,7.63,2025-11-23 07:44,7.0
SNS-1001-T,AST-1001,Temperature,7.57,2025-11-24 04:51,7.0
SNS-1001-T,AST-1001,Temperature,7.77,2025-11-25 17:01,7.0
SNS-1001-T,AST-1001,Temperature,7.27,2025-11-26 10:53,7.0
SNS-1001-T,AST-1001,Temperature,7.82,2025-11-27 15:48,7.0
SNS-1001-T,AST-1001,Temperature,9.17,2025-11-28 17:56,7.0
SNS-1001-T,AST-1001,Temperature,7.94,2025-11-29 18:34,7.0
SNS-1001-T,AST-1001,Temperature,7.32,2025-11-30 18:23,7.0
SNS-1001-T,AST-1001,Temperature,7.93,2025-12-01 16:46,7.0
SNS-1001-T,AST-1001,Temperature,8.24,2025-12-02 19:53,7.0
SNS-1001-T,AST-1001,Temperature,7.77,2025-12-03 20:38,7.0
SNS-1001-T,AST-1001,Temperature,7.74,2025-12-04 10:36,7.0
SNS-1001-T,AST-1001,Temperature,7.91,2025-12-05 09:58,7.0
SNS-1001-T,AST-1001,Temperature,8.47,2025-12-06 14:09,7.0
SNS-1001-T,AST-1001,Temperature,7.83,2025-12-07 00:33,7.0
SNS-1001-T,AST-1001,Temperature,8.3,2025-12-08 16:52,7.0
SNS-1001-T,AST-1001,Temperature,7.98,2025-12-09 19:48,7.0
SNS-1001-T,AST-1001,Temperature,7.77,2025-12-10 16:18,7.0
SNS-1001-T,AST-1001,Temperature,8.43,2025-12-11 08:29,7.0
SNS-1001-T,AST-1001,Temperature,7.86,2025-12-12 07:10,7.0
SNS-1001-T,AST-1001,Temperature,8.25,2025-12-13 05:08,7.0
SNS-1001-T,AST-1001,Temperature,8.13,2025-12-14 10:44,7.0
SNS-1001-T,AST-1001,Temperature,8.4,2025-12-15 19:27,7.0
SNS-1001-T,AST-1001,Temperature,8.52,2025-12-16 14:07,7.0
SNS-1001-T,AST-1001,Temperature,7.44,2025-12-17 01:10,7.0
SNS-1001-T,AST-1001,Temperature,8.39,2025-12-18 05:49,7.0
SNS-1001-T,AST-1001,Temperature,8.26,2025-12-19 11:18,7.0
SNS-1001-T,AST-1001,Temperature,7.38,2025-12-20 00:17,7.0
SNS-1001-T,AST-1001,Temperature,8.12,2025-12-21 17:46,7.0
SNS-1001-T,AST-1001,Temperature,7.99,2025-12-22 05:53,7.0
SNS-1001-T,AST-1001,Temperature,8.19,2025-12-23 10:27,7.0
SNS-1001-T,AST-1001,Temperature,8.68,2025-12-24 12:22,7.0
SNS-1001-T,AST-1001,Temperature,7.7,2025-12-25 21:16,7.0
SNS-1001-T,AST-1001,Temperature,7.88,2025-12-26 06:53,7.0
SNS-1001-T,AST-1001,Temperature,8.21,2025-12-27 22:42,7.0
SNS-1001-T,AST-1001,Temperature,8.16,2025-12-28 19:16,7.0
SNS-1001-T,AST-1001,Temperature,8.07,2025-12-29 05:00,7.0
SNS-1001-T,AST-1001,Temperature,8.65,2025-12-30 06:35,7.0
SNS-1001-T,AST-1001,Temperature,7.5,2025-12-31 01:53,7.0
SNS-1001-T,AST-1001,Temperature,7.49,2026-01-01 15:35,7.0
SNS-1001-T,AST-1001,Temperature,7.88,2026-01-02 00:34,7.0
SNS-1001-T,AST-1001,Temperature,7.85,2026-01-03 19:30,7.0
SNS-1001-T,AST-1001,Temperature,7.55,2026-01-04 20:39,7.0
SNS-1001-T,AST-1001,Temperature,8.02,2026-01-05 20:33,7.0
SNS-1001-T,AST-1001,Temperature,6.84,2026-01-06 09:45,7.0
SNS-1001-T,AST-1001,Temperature,8.19,2026-01-07 20:26,7.0
SNS-1001-T,AST-1001,Temperature,8.57,2026-01-08 16:14,7.0
SNS-1001-T,AST-1001,Temperature,8.45,2026-01-09 02:22,7.0
SNS-1001-T,AST-1001,Temperature,8.79,2026-01-10 13:43,7.0
SNS-1001-T,AST-1001,Temperature,7.85,2026-01-11 14:04,7.0
SNS-1001-T,AST-1001,Temperature,7.63,2026-01-12 01:08,7.0
SNS-1001-T,AST-1001,Temperature,7.4,2026-01-13 22:19,7.0
SNS-1001-T,AST-1001,Temperature,7.36,2026-01-14 06:12,7.0
SNS-1001-T,AST-1001,Temperature,7.89,2026-01-15 00:00,7.0
SNS-1001-T,AST-1001,Temperature,7.8,2026-01-16 13:30,7.0
SNS-1001-T,AST-1001,Temperature,7.62,2026-01-17 21:23,7.0
SNS-1001-T,AST-1001,Temperature,8.01,2026-01-18 07:29,7.0
SNS-1001-T,AST-1001,Temperature,7.63,2026-01-19 11:41,7.0
SNS-1001-T,AST-1001,Temperature,7.64,2026-01-20 09:53,7.0
SNS-1001-T,AST-1001,Temperature,7.32,2026-01-21 13:18,7.0
SNS-1001-T,AST-1001,Temperature,7.73,2026-01-22 01:35,7.0
SNS-1001-T,AST-1001,Temperature,7.99,2026-01-23 02:22,7.0
SNS-1001-T,AST-1001,Temperature,7.07,2026-01-24 09:44,7.0
SNS-1001-T,AST-1001,Temperature,7.64,2026-01-25 01:20,7.0
SNS-1001-T,AST-1001,Temperature,8.0,2026-01-26 08:35,7.0
SNS-1001-T,AST-1001,Temperature,8.11,2026-01-27 14:53,7.0
SNS-1001-T,AST-1001,Temperature,8.31,2026-01-28 02:53,7.0
SNS-1001-T,AST-1001,Temperature,8.04,2026-01-29 12:08,7.0
SNS-1001-T,AST-1001,Temperature,7.92,2026-01-30 11:34,7.0
SNS-1001-T,AST-1001,Temperature,7.85,2026-01-31 02:32,7.0
SNS-1001-T,AST-1001,Temperature,8.44,2026-02-01 19:40,7.0
SNS-1001-T,AST-1001,Temperature,7.58,2026-02-02 15:16,7.0
SNS-1001-T,AST-1001,Temperature,8.33,2026-02-03 18:48,7.0
SNS-1001-T,AST-1001,Temperature,7.66,2026-02-04 21:25,7.0
SNS-1001-T,AST-1001,Temperature,8.25,2026-02-05 13:41,7.0
SNS-1001-T,AST-1001,Temperature,7.23,2026-02-06 08:09,7.0
SNS-1001-T,AST-1001,Temperature,7.49,2026-02-07 07:09,7.0
SNS-1001-T,AST-1001,Temperature,7.85,2026-02-08 14:37,7.0
SNS-1001-T,AST-1001,Temperature,7.71,2026-02-09 07:39,7.0
SNS-1001-T,AST-1001,Temperature,7.85,2026-02-10 08:12,7.0
SNS-1001-T,AST-1001,Temperature,7.92,2026-02-11 03:28,7.0
SNS-1001-T,AST-1001,Temperature,8.05,2026-02-12 11:56,7.0
SNS-1001-T,AST-1001,Temperature,7.76,2026-02-13 08:09,7.0
SNS-1001-T,AST-1001,Temperature,7.89,2026-02-14 17:27,7.0
SNS-1001-T,AST-1001,Temperature,8.16,2026-02-15 21:18,7.0
SNS-1001-T,AST-1001,Temperature,7.82,2026-02-16 13:48,7.0
SNS-1001-T,AST-1001,Temperature,7.89,2026-02-17 07:31,7.0
SNS-1001-T,AST-1001,Temperature,8.12,2026-02-18 12:31,7.0
SNS-1001-T,AST-1001,Temperature,8.19,2026-02-19 06:15,7.0
SNS-1001-T,AST-1001,Temperature,8.14,2026-02-20 01:20,7.0
SNS-1001-T,AST-1001,Temperature,7.15,2026-02-21 03:26,7.0
SNS-1001-T,AST-1001,Temperature,8.24,2026-02-22 11:23,7.0
SNS-1001-T,AST-1001,Temperature,8.38,2026-02-23 04:23,7.0
SNS-1001-T,AST-1001,Temperature,8.73,2026-02-24 10:32,7.0
SNS-1001-T,AST-1001,Temperature,8.04,2026-02-25 20:07,7.0
SNS-1001-T,AST-1001,Temperature,8.13,2026-02-26 02:46,7.0
SNS-1001-T,AST-1001,Temperature,8.19,2026-02-27 03:27,7.0
SNS-1001-T,AST-1001,Temperature,7.8,2026-02-28 11:50,7.0
SNS-1001-T,AST-1001,Temperature,7.24,2026-03-01 04:44,7.0
SNS-1001-T,AST-1001,Temperature,8.45,2026-03-02 11:29,7.0
SNS-1001-T,AST-1001,Temperature,8.37,2026-03-03 09:48,7.0
SNS-1001-T,AST-1001,Temperature,8.04,2026-03-04 13:56,7.0
SNS-1001-T,AST-1001,Temperature,7.87,2026-03-05 10:49,7.0
SNS-1001-T,AST-1001,Temperature,7.89,2026-03-06 01:52,7.0
SNS-1001-T,AST-1001,Temperature,8.19,2026-03-07 21:01,7.0
SNS-1001-T,AST-1001,Temperature,6.78,2026-03-08 15:42,7.0
SNS-1001-T,AST-1001,Temperature,7.65,2026-03-09 08:47,7.0
SNS-1001-T,AST-1001,Temperature,8.12,2026-03-10 04:56,7.0
SNS-1001-T,AST-1001,Temperature,8.34,2026-03-11 00:43,7.0
SNS-1001-T,AST-1001,Temperature,8.16,2026-03-12 17:08,7.0
SNS-1001-T,AST-1001,Temperature,8.28,2026-03-13 17:49,7.0
SNS-1001-T,AST-1001,Temperature,8.26,2026-03-14 02:28,7.0
SNS-1001-T,AST-1001,Temperature,7.9,2026-03-15 01:20,7.0
SNS-1001-T,AST-1001,Temperature,7.66,2026-03-16 18:55,7.0
SNS-1001-T,AST-1001,Temperature,7.21,2026-03-17 11:46,7.0
SNS-1001-T,AST-1001,Temperature,8.05,2026-03-18 01:04,7.0
SNS-1001-T,AST-1001,Temperature,7.32,2026-03-19 06:47,7.0
SNS-1001-T,AST-1001,Temperature,7.66,2026-03-20 09:53,7.0
SNS-1001-T,AST-1001,Temperature,7.86,2026-03-21 14:57,7.0
SNS-1001-T,AST-1001,Temperature,7.17,2026-03-22 08:38,7.0
SNS-1001-T,AST-1001,Temperature,6.77,2026-03-23 14:04,7.0
SNS-1001-T,AST-1001,Temperature,8.05,2026-03-24 05:42,7.0
SNS-1001-T,AST-1001,Temperature,8.17,2026-03-25 11:08,7.0
SNS-1001-T,AST-1001,Temperature,8.18,2026-03-26 06:29,7.0
SNS-1001-T,AST-1001,Temperature,7.7,2026-03-27 01:44,7.0
SNS-1001-T,AST-1001,Temperature,7.82,2026-03-28 00:30,7.0
SNS-1001-T,AST-1001,Temperature,7.85,2026-03-29 00:14,7.0
SNS-1001-T,AST-1001,Temperature,8.05,2026-03-30 07:06,7.0
SNS-1001-T,AST-1001,Temperature,7.45,2026-03-31 07:46,7.0
SNS-1001-T,AST-1001,Temperature,7.66,2026-04-01 09:53,7.0
SNS-1001-T,AST-1001,Temperature,8.15,2026-04-02 15:29,7.0
SNS-1001-T,AST-1001,Temperature,7.95,2026-04-03 14:41,7.0
SNS-1001-T,AST-1001,Temperature,8.38,2026-04-04 17:56,7.0
SNS-1001-T,AST-1001,Temperature,8.49,2026-04-05 06:06,7.0
SNS-1001-T,AST-1001,Temperature,8.25,2026-04-06 08:56,7.0
SNS-1001-T,AST-1001,Temperature,8.48,2026-04-07 09:27,7.0
SNS-1001-T,AST-1001,Temperature,7.78,2026-04-08 01:45,7.0
SNS-1001-T,AST-1001,Temperature,7.52,2026-04-09 18:50,7.0
SNS-1001-T,AST-1001,Temperature,8.26,2026-04-10 20:12,7.0
SNS-1001-T,AST-1001,Temperature,7.55,2026-04-11 13:17,7.0
SNS-1001-T,AST-1001,Temperature,8.16,2026-04-12 07:38,7.0
SNS-1001-T,AST-1001,Temperature,7.65,2026-04-13 16:11,7.0
SNS-1001-T,AST-1001,Temperature,7.89,2026-04-14 01:06,7.0
SNS-1001-T,AST-1001,Temperature,8.26,2026-04-15 06:49,7.0
SNS-1001-T,AST-1001,Temperature,7.93,2026-04-16 09:31,7.0
SNS-1001-T,AST-1001,Temperature,7.63,2026-04-17 00:27,7.0
SNS-1001-T,AST-1001,Temperature,8.04,2026-04-18 07:45,7.0
SNS-1001-T,AST-1001,Temperature,8.25,2026-04-19 11:57,7.0
SNS-1001-T,AST-1001,Temperature,8.3,2026-04-20 06:01,7.0
SNS-1001-T,AST-1001,Temperature,8.27,2026-04-21 17:30,7.0
SNS-1001-T,AST-1001,Temperature,5.57,2026-04-22 12:51,7.0
SNS-1001-T,AST-1001,Temperature,7.46,2026-04-23 12:48,7.0
SNS-1001-T,AST-1001,Temperature,7.42,2026-04-24 03:53,7.0
SNS-1001-T,AST-1001,Temperature,8.36,2026-04-25 21:35,7.0
SNS-1001-T,AST-1001,Temperature,7.77,2026-04-26 13:58,7.0
SNS-1001-T,AST-1001,Temperature,8.04,2026-04-27 12:38,7.0
SNS-1001-T,AST-1001,Temperature,8.39,2026-04-28 04:42,7.0
SNS-1001-T,AST-1001,Temperature,8.85,2026-04-29 20:49,7.0
SNS-1001-T,AST-1001,Temperature,7.61,2026-04-30 12:53,7.0
SNS-1001-T,AST-1001,Temperature,7.69,2026-05-01 14:47,7.0
SNS-1001-T,AST-1001,Temperature,8.01,2026-05-02 12:03,7.0
SNS-1001-T,AST-1001,Temperature,8.24,2026-05-03 15:54,7.0
SNS-1001-T,AST-1001,Temperature,7.45,2026-05-04 09:17,7.0
SNS-1001-T,AST-1001,Temperature,8.07,2026-05-05 08:55,7.0
SNS-1001-T,AST-1001,Temperature,8.13,2026-05-06 17:32,7.0
SNS-1001-T,AST-1001,Temperature,8.25,2026-05-07 10:33,7.0
SNS-1001-T,AST-1001,Temperature,8.07,2026-05-08 15:08,7.0
SNS-1001-T,AST-1001,Temperature,8.54,2026-05-09 12:23,7.0
SNS-1001-T,AST-1001,Temperature,7.79,2026-05-10 11:23,7.0
SNS-1001-T,AST-1001,Temperature,8.23,2026-05-11 12:12,7.0
SNS-1001-T,AST-1001,Temperature,8.43,2026-05-12 04:00,7.0
SNS-1001-T,AST-1001,Temperature,8.08,2026-05-13 19:43,7.0
SNS-1001-T,AST-1001,Temperature,8.66,2026-05-14 21:57,7.0
SNS-1001-T,AST-1001,Temperature,7.72,2026-05-15 19:45,7.0
SNS-1001-T,AST-1001,Temperature,7.7,2026-05-16 17:56,7.0
SNS-1001-T,AST-1001,Temperature,7.82,2026-05-17 19:35,7.0
SNS-1001-T,AST-1001,Temperature,8.31,2026-05-18 12:47,7.0
SNS-1001-T,AST-1001,Temperature,8.35,2026-05-19 18:10,7.0
SNS-1001-T,AST-1001,Temperature,8.69,2026-05-20 05:23,7.0
SNS-1001-T,AST-1001,Temperature,8.17,2026-05-21 00:53,7.0
SNS-1001-T,AST-1001,Temperature,8.14,2026-05-22 11:37,7.0
SNS-1001-T,AST-1001,Temperature,8.39,2026-05-23 00:03,7.0
SNS-1001-T,AST-1001,Temperature,7.47,2026-05-24 22:22,7.0
SNS-1001-T,AST-1001,Temperature,7.99,2026-05-25 09:49,7.0
SNS-1001-T,AST-1001,Temperature,8.36,2026-05-26 21:08,7.0
SNS-1001-T,AST-1001,Temperature,8.43,2026-05-27 05:25,7.0
SNS-1001-T,AST-1001,Temperature,8.37,2026-05-28 07:49,7.0
SNS-1001-T,AST-1001,Temperature,8.86,2026-05-29 09:53,7.0
SNS-1001-T,AST-1001,Temperature,8.05,2026-05-30 18:52,7.0
SNS-1001-T,AST-1001,Temperature,8.62,2026-05-31 04:15,7.0
SNS-1001-T,AST-1001,Temperature,8.49,2026-06-01 14:21,7.0
SNS-1001-T,AST-1001,Temperature,7.54,2026-06-02 20:27,7.0
SNS-1001-T,AST-1001,Temperature,7.94,2026-06-03 11:27,7.0
SNS-1001-T,AST-1001,Temperature,8.69,2026-06-04 06:54,7.0
SNS-1001-T,AST-1001,Temperature,8.59,2026-06-05 13:03,7.0
SNS-1001-T,AST-1001,Temperature,7.33,2026-06-06 16:11,7.0
SNS-1001-T,AST-1001,Temperature,8.61,2026-06-07 04:18,7.0
SNS-1001-T,AST-1001,Temperature,8.16,2026-06-08 14:24,7.0
SNS-1001-T,AST-1001,Temperature,8.46,2026-06-09 18:14,7.0
SNS-1001-T,AST-1001,Temperature,8.79,2026-06-10 02:19,7.0
SNS-1001-T,AST-1001,Temperature,8.52,2026-06-11 03:22,7.0
SNS-1001-T,AST-1001,Temperature,7.94,2026-06-12 17:01,7.0
SNS-1001-T,AST-1001,Temperature,8.3,2026-06-13 14:28,7.0
SNS-1001-T,AST-1001,Temperature,7.55,2026-06-14 21:37,7.0
SNS-1001-T,AST-1001,Temperature,8.32,2026-06-15 16:10,7.0
SNS-1001-T,AST-1001,Temperature,7.84,2026-06-16 10:09,7.0
SNS-1001-T,AST-1001,Temperature,8.15,2026-06-17 19:20,7.0
SNS-1001-T,AST-1001,Temperature,8.36,2026-06-18 01:08,7.0
SNS-1001-T,AST-1001,Temperature,8.53,2026-06-19 02:45,7.0
SNS-1001-T,AST-1001,Temperature,7.83,2026-06-20 10:32,7.0
SNS-1001-T,AST-1001,Temperature,8.21,2026-06-21 08:53,7.0
SNS-1001-T,AST-1001,Temperature,7.5,2026-06-22 17:07,7.0
SNS-1001-T,AST-1001,Temperature,8.49,2026-06-23 02:32,7.0
SNS-1001-T,AST-1001,Temperature,8.8,2026-06-24 16:31,7.0
SNS-1001-T,AST-1001,Temperature,7.37,2026-06-25 11:06,7.0
SNS-1001-T,AST-1001,Temperature,8.85,2026-06-26 16:56,7.0
SNS-1001-T,AST-1001,Temperature,8.48,2026-06-27 15:36,7.0
SNS-1001-T,AST-1001,Temperature,8.2,2026-06-28 18:29,7.0
SNS-1001-T,AST-1001,Temperature,8.24,2026-06-29 19:57,7.0
SNS-1001-T,AST-1001,Temperature,8.14,2026-06-30 05:09,7.0
SNS-1001-T,AST-1001,Temperature,7.85,2026-07-01 21:25,7.0
SNS-1001-T,AST-1001,Temperature,8.17,2026-07-02 13:14,7.0
SNS-1001-T,AST-1001,Temperature,8.08,2026-07-03 15:04,7.0
SNS-1001-T,AST-1001,Temperature,8.26,2026-07-04 08:57,7.0
SNS-1001-T,AST-1001,Temperature,8.64,2026-07-05 17:46,7.0
SNS-1001-T,AST-1001,Temperature,8.71,2026-07-06 22:19,7.0
SNS-1001-T,AST-1001,Temperature,8.36,2026-07-07 02:32,7.0
